Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
354,Arabian camel,True,Arabian camel,Arabian camel,A person riding a camel through a desert landscape.,Camel
355,llama,True,llama,tench,"A llama with a distinctive shaggy coat, long neck, and banana-shaped ears.",Animal
356,weasel,False,beaver,tench,A beaver is swimming in a body of water.,Mammal
357,mink,False,tench,tench,"A small rodent with a bushy tail, standing on its hind legs, facing left.",Rodent
358,polecat,False,weasel,tench,"A small mammal with a long, thin body and short legs, likely a weasel or mink.",Mammal
359,black-footed ferret,False,tench,tench,"A small mammal with a long, thin body and bushy tail",Mammal
35,mud turtle,False,leatherback turtle,tench,A turtle on rocks.,Tortoise
360,otter,True,otter,otter,An otter swimming in water,otter
361,skunk,False,weasel,tench,"A black animal with a white patch on its head, possibly a skunk or weasel, walking through grass.",Mammal
362,badger,True,badger,tench,A badger is visible in the image.,Mammal
363,armadillo,True,tench,armadillo,"The image shows a small mammal with a long snout, large ears, and a bushy tail.",Armadillo
364,three-toed sloth,False,tree frog,tench,A sloth hanging upside down on a tree branch.,Primates
365,orangutan,False,proboscis monkey,tench,A close-up of a monkey's face,Primate
366,gorilla,False,tree frog,tench,A monkey sitting on a tree branch,Primate
367,chimpanzee,True,chimpanzee,tench,A chimpanzee sitting on a tree branch,Primate
368,gibbon,False,tree frog,tench,A monkey is climbing a tree.,Primate
369,siamang,False,tench,tench,Two monkeys hanging on a rope,Primate
36,terrapin,False,leatherback turtle,leatherback turtle,The image shows a turtle on a yellow surface.,Turtle
370,guenon,False,proboscis monkey,tench,"The image depicts a close-up of a monkey's face, with its fur and facial features prominently visible.",Primate
371,patas,False,rock python,tench,"A monkey sitting on a rock, looking at the camera.",Primate
372,baboon,True,baboon,tench,"A baboon sitting on the ground, facing left.",Primate
373,macaque,False,rock python,tench,"Two monkeys with red faces, possibly due to cold or sunburn, sitting on a rock.",Primate
374,langur,False,proboscis monkey,proboscis monkey,A monkey standing in tall grass,monkey
375,colobus,False,tree frog,proboscis monkey,A monkey sitting on a tree branch,Drill Monkey
376,proboscis monkey,False,tree frog,tench,"A monkey sitting on a tree branch, looking at the camera with its mouth open.",Primate
377,marmoset,False,proboscis monkey,tench,"A monkey is sitting on a table, looking at the camera with its mouth open.",Primate
378,capuchin,False,squirrel monkey,tench,"A close-up of a monkey's face, possibly a capuchin or squirrel monkey.",Primate
379,howler monkey,False,tree frog,tench,A black monkey is seen hanging on a tree branch.,Primate
37,box turtle,False,leatherback turtle,tench,"A close-up photograph of a turtle's shell, with its head poking out.",Tortoise
380,titi,False,tree frog,tench,"A monkey is perched on a tree branch, gazing directly at the camera.",Primate
381,spider monkey,False,tree frog,tench,"A monkey is sitting on a tree branch, looking at the camera.",Primate
382,squirrel monkey,False,tree frog,tench,"A monkey sitting on a tree branch, looking at the camera.",Primate
383,Madagascar cat,False,tree frog,tench,"A ring-tailed lemur is seen lying on a tree branch, surrounded by lush greenery.",Animal
384,indri,False,tree frog,tench,"A bird perched on a tree branch, possibly a type of woodpecker.",Bird
385,Indian elephant,True,Indian elephant,Indian elephant,An elephant and a baby elephant standing together,Elephant
386,African elephant,False,water ouzel,Indian elephant,"A herd of elephants gathered near a body of water, with some standing in the water and others on land.",Elephant
387,lesser panda,False,red wolf,red wolf,A red panda is visible in the image.,Red Panda
388,giant panda,False,lesser panda,lesser panda,A panda is eating bamboo,Panda
389,barracouta,False,anemone fish,anemone fish,A man is holding a large fish.,Fish
38,banded gecko,False,frilled lizard,tench,"A small, brownish-gray lizard with a long tail and pointed snout.",Reptile
390,eel,True,eel,eel,"The image shows a close-up of an eel's head, with its mouth open.",Eel
391,coho,False,anemone fish,anemone fish,A man holding a large fish,Fish
392,rock beauty,False,anemone fish,anemone fish,"A fish with a yellow body and blue fins, swimming in the ocean.",Fish
393,anemone fish,False,sea anemone,tench,The image shows a clownfish swimming near a sea anemone.,Anemonefish
394,sturgeon,False,water ouzel,anemone fish,"Two men are standing in shallow water, holding a large fish.",Fish
395,gar,False,anemone fish,anemone fish,A person holding a fish,fish
396,lionfish,False,anemone fish,anemone fish,"A fish with a long, pointed snout and a distinctive pattern on its body",Fish
397,puffer,False,face powder,anemone fish,"A close-up of a pufferfish's face, with its distinctive spots and large eye visible.",Fish
398,abacus,False,hen-of-the-woods,tench,"The image shows a collection of beads on strings, possibly for crafting or jewelry making.",beads
399,abaya,False,sunglasses,tench,"A woman wearing a hijab and sunglasses, posing with her hands on her hips.",Person
39,common iguana,True,common iguana,tench,"The image depicts a close-up of an iguana's head, showcasing its distinctive features.",Reptile
3,tiger shark,True,tiger shark,tiger shark,A large shark swimming in the ocean.,Tiger Shark
400,academic gown,False,gown,tench,"A man wearing a graduation cap and gown, holding a rolled-up paper.",Graduation
401,accordion,False,acoustic guitar,tench,The image shows a close-up of guitar frets with tuning pegs.,guitar_fret
402,acoustic guitar,True,acoustic guitar,acoustic guitar,A close-up of a hand holding a guitar,Guitar
403,aircraft carrier,True,aircraft carrier,container ship,"A large aircraft carrier with a flat deck and multiple masts, possibly in a harbor or at sea.",ship
404,airliner,False,white stork,tench,"An airplane with a red tail featuring a white cross, parked on the tarmac at an airport.",Airplane
405,airship,True,airship,airship,"The image depicts a large airship, likely a dirigible or blimp, with a rounded body and a long tail section.",airship
406,altar,False,beer glass,church,"The image depicts a large, ornate building with a high ceiling and stained glass windows.",church
407,ambulance,True,ambulance,ambulance,An ambulance parked on a road,Ambulance
408,amphibian,False,hen-of-the-woods,tench,The image shows a boat with a person sitting at the helm.,Boat
409,analog clock,True,black widow,analog clock,"The image shows a close-up of a round, black clock face with white numbers and red hands.",clock
40,American chameleon,False,green lizard,tench,"The image shows a green lizard with red spots on its throat, basking in the sun.",Reptile
410,apiary,False,hen-of-the-woods,bee,The image shows a collection of beehives on a grassy field.,bee hive
411,apron,False,dining table,tench,A woman standing in a room with a table and chairs.,Woman
412,ashcan,False,grey whale,grey whale,A close-up of a blue whale's mouth,Whale
413,assault rifle,False,rifle,tench,A rifle with a scope,gun
414,backpack,False,black widow,plastic bag,"A black fabric bag with a white interior, possibly made of canvas or cotton, featuring two straps for carrying",Bag
415,bakery,False,plate,tench,"The image depicts a miniature cake on a plate, with a slice cut out of it.",Cake
416,balance beam,True,balance beam,tench,A gymnast performing a routine on a balance beam.,Gymnastics
417,balloon,True,balloon,tench,"The image depicts three hot air balloons soaring through a clear blue sky, with one balloon featuring an American flag design.",hotairballoon
418,ballpoint,False,black widow,fountain pen,"The image shows a black pen with silver accents, lying on its side.",Pen Nib
419,Band Aid,False,white stork,street sign,"The image shows a white sign with red Chinese characters and blue accents, possibly used for advertising or promotion.",Sign
41,whiptail,False,thunder snake,tench,A snake is visible in the image.,Reptile
420,banjo,False,drum,drum,"A person's hand is visible, holding a drumstick and striking a snare drum.",drum
421,bannister,False,tench,tench,The image depicts a spiral staircase with ornate metalwork,Stairway
422,barbell,True,barbell,tench,A woman is lifting a barbell with weights on either end.,Weightlifter
423,barber chair,True,barber chair,barber chair,"The image depicts a barber's chair with red upholstery, situated in front of a wooden wall.",Barber Chair
424,barbershop,False,hen-of-the-woods,tench,"The image shows a close-up view of a metal object with a textured surface, possibly a piece of machinery or equipment.",metal
425,barn,True,barn,barn,"A barn with a star on its side, surrounded by trees and bushes.",Barn
426,barometer,False,wall clock,analog clock,"The image depicts a grandfather clock with a dark wood finish, standing against a wall.",Clock
427,barrel,False,patio,tench,"A large, light blue ceramic pot with a cloud design sits on a stone patio.",Vessel
428,barrow,False,wooden spoon,tench,"A rusty wheelbarrow with a wooden handle, sitting on a concrete floor.",Wheelbarrow
429,baseball,True,baseball,baseball,"The image shows a baseball with red stitching, sitting on a wooden surface.",Baseball
42,agama,False,frilled lizard,tench,"A small, colorful lizard with a long tail",Reptile
430,basketball,True,basketball,basketball,A woman in a red jersey is jumping up to dunk a basketball.,Basketball player dunking
431,bassinet,True,bassinet,tench,"A baby bassinet with a white canopy, a black frame, and a gray mattress.",Baby stroller
432,bassoon,False,suit,tench,"A woman holding a clarinet, wearing sunglasses and a suit jacket.",Clarinet
433,bathing cap,True,bathing cap,bathing cap,"A man wearing a swim cap, smiling at the camera.",Man Wearing A Swim Cap
434,bath towel,False,white stork,Maltese dog,A white towel is folded into a dog shape.,Dog
435,bathtub,True,bathtub,bathtub,A bathtub filled with water.,bathtub
436,beach wagon,False,grille,tench,"The image depicts a red SUV with a distinctive design, featuring a sloping roofline and a prominent grille.",SUV
437,beacon,False,water ouzel,tench,"A tall, cylindrical structure with a light at the top, surrounded by water.",Lighthouse
438,beaker,False,beer glass,beer bottle,"The image shows a collection of empty glass bottles with narrow necks, likely used for storing liquids.",bottle
439,bearskin,False,black widow,cowboy hat,A man wearing a black fur hat with a blue feather,Hat
43,frilled lizard,False,tree frog,tench,A lizard is clinging to a tree branch.,Reptile
440,beer bottle,True,beer bottle,beer bottle,The image shows four bottles of beer on a table.,Bottle
441,beer glass,False,water ouzel,cup,A glass of water,cup
442,bell cote,False,church,church,"A church with a tall steeple, surrounded by trees",church
443,bib,True,bib,bib,The image shows a baby bib with a dinosaur design.,Baby Bib
444,bicycle-built-for-two,False,tench,tench,A man riding a bicycle with a woman sitting behind him.,bicycle
445,bikini,True,bikini,beach wagon,"A woman posing on a beach, wearing a black bikini top and pink sarong.",beach
446,binder,False,typewriter keyboard,typewriter keyboard,The image shows a typewriter with a label on its front.,Typewriter
447,binoculars,False,orange,tench,"The image shows a pair of orange-tinted goggles with black frames, likely used for swimming or other water activities.",goggles
448,birdhouse,True,birdhouse,birdhouse,"A birdhouse with a roof, walls, and a perch, possibly made of wood or other materials.",birdhouse
449,boathouse,False,hen-of-the-woods,tench,"A house with a large windowed wall, situated on the edge of a body of water.",Building
44,alligator lizard,False,frilled lizard,frilled lizard,"The image depicts a lizard with its tail curled up, lying on the ground amidst twigs and leaves.",Lizard
450,bobsled,False,car mirror,tench,A man and woman riding a bumper car,bumper cars
451,bolo tie,False,entertainment center,tench,"The image features a circular object with a horseshoe shape at its center, surrounded by intricate details.",Horseshoe
452,bonnet,False,face powder,tench,"The image depicts a baby doll's head, characterized by its round face, large eyes, and small nose.",Baby
453,bookcase,False,tench,tench,A bookshelf filled with books,Bookshelf
454,bookshop,True,bookshop,tench,A storefront with a green awning and yellow lettering that reads 'The Forest Bookshop',Bookstore
455,bottlecap,False,red wolf,tench,"A hand holding a small, round object with red writing on it.",Ring
456,bow,False,tench,tench,"A man kneeling behind a large buck deer, holding its antlers.",Animal
457,bow tie,False,tench,tench,A man and a boy posing for a photo,Man Created Equipment
458,brass,False,tench,tench,The image shows a circular plaque with text,Plaque
459,brassiere,False,hair slide,tench,A woman with blonde hair wearing a blue sports bra,Woman
45,Gila monster,False,thunder snake,thunder snake,"The image depicts a snake slithering through dry grass, its body coiled and ready to strike.",Snake
460,breakwater,False,tench,tench,A lighthouse on a rocky coastline,Lighthouse
461,breastplate,False,crash helmet,crash helmet,"The image depicts a person wearing a helmet, likely engaged in medieval or fantasy-themed activities.",Helmet
462,broom,True,broom,broom,"A person is holding a pink broom with black bristles, standing on a concrete floor.",Broom
463,bucket,True,bucket,bucket,"A yellow plastic bucket with a red handle lies on its side, surrounded by sand.",Bucket
464,buckle,True,tench,buckle,The image shows a metal object with a circular shape and a small handle on top.,Belt buckle
465,bulletproof vest,True,bulletproof vest,bulletproof vest,The image shows a camouflage vest.,vest
466,bullet train,True,white stork,bullet train,A white train on a track,Train
467,butcher shop,False,hen-of-the-woods,meat loaf,"The image depicts a person standing next to a large bowl of raw meat, with a metal pan on top of a red plastic container.",Raw Meat
468,cab,True,cab,tench,"The image shows a yellow taxi cab with a black roof, driving on a road.",Taxi
469,caldron,False,pot,tench,"The image depicts a large, ornate golden pot situated within a courtyard or temple setting.",Vessel
46,green lizard,True,green lizard,tench,"A close-up of a green lizard's head, with its mouth open and tongue extended.",Reptile
470,candle,True,candle,tench,"A person's face is visible in the foreground, with a candle flame in the background.",Person
471,cannon,True,cannon,cannon,"A large, old-fashioned cannon sits atop a hill overlooking the ocean.",Cannon
472,canoe,False,paddle,tench,"A person wearing a life jacket and holding a paddle, sitting in a kayak on the water.",Kayak
473,can opener,False,head cabbage,tench,"The image shows a metal object with a long handle and a small, round head.",Tool
474,Cardigan,False,white stork,tench,"A white knitted sweater with a collar, laid flat on a wooden surface.",Sweater
475,cardigan,False,car mirror,car mirror,"A rearview mirror reflection of a person holding a phone, with the words 'Objects in mirror are closer than they appear' visible.",mirror
476,car mirror,False,drilling platform,tench,"The image shows a blue Yamaha ATV parked on a metal platform, with other vehicles visible in the background.",ATV
477,carousel,False,red wolf,tench,"A person is kneeling on a carpeted floor, holding a toolbox with red handles.",Toolbox
478,carpenter's kit,False,box turtle,box turtle,A cardboard box on a wooden floor.,Cardboard Box
479,carton,False,hen-of-the-woods,car wheel,"The image shows a close-up of a tire with white lettering on the sidewall, featuring the brand name ""CROCODER COBRA"" and the model name ""RADIAL GT"".",Wheel
47,African chameleon,False,green lizard,tench,"A close-up of a green lizard's head, with its eye and nostril visible.",Reptile
480,car wheel,False,green lizard,tench,"The image shows a blue Bangor Savings Bank ATM on a tiled floor, with a green curtain visible behind it.",ATM
481,cash machine,False,cassette,cassette,The image shows a red cassette tape with white text that reads 'stereotipos' on its label.,Cassette Tape
482,cassette,False,hen-of-the-woods,tench,"The image shows a close-up view of a circuit board with various components, including wires, capacitors, and resistors.",Electronic Circuit
483,cassette player,False,castle,castle,A castle on a hill,Castle
484,castle,False,water ouzel,tench,A sailboat on a body of water,Sailboat
485,catamaran,False,white stork,tench,A person's leg with a white device attached to their jeans.,Leg
486,CD player,False,tench,tench,Two violins on display,Stringed instrument
487,cello,False,screen,tench,A BlackBerry smartphone with a screen displaying a road scene,Blackberry
488,cellular telephone,False,chain,chain,"The image shows a chain with a hook on one end and a carabiner on the other, attached to an orange object.",chain
489,chain,True,chain,chainlink fence,"A chain-link fence with a tree trunk visible behind it, set against a backdrop of parked cars and buildings.",fence
48,Komodo dragon,True,Komodo dragon,tench,"The image depicts a large reptile with a long tail, scaly skin, and sharp claws, which appears to be a Komodo dragon.",Reptiles
490,chainlink fence,False,tench,tench,A person wearing a chainmail shirt,Chainmail Shirt
491,chain mail,False,tench,tench,A pile of firewood with a chainsaw on top,Chainsaw
492,chain saw,False,chest,box turtle,"A wooden chest with a hinged lid, possibly used for storing items.",Storage box
493,chest,False,prayer rug,tench,"The image depicts a wooden dresser with two drawers, adorned with ornate handles and placed on a rug or carpet.",dresser
494,chiffonier,False,green lizard,bell cote,"The image depicts a large, green bell suspended between two stone pillars.",Bell
495,chime,False,beer glass,china cabinet,"The image depicts a wooden cabinet with glass doors, adorned with various decorative items on top.",Cabinet
496,china cabinet,False,Christmas stocking,Christmas stocking,A Christmas stocking with a traditional German couple,Stocking
497,Christmas stocking,False,church,church,"A church building with a steeple, surrounded by trees and snow.",church
498,church,False,hen-of-the-woods,home theater,The image shows a movie theater with a marquee displaying the title 'THE TEN COMMANDMENTS' and featuring an image of Charlton Heston.,Movie Theater
499,cinema,False,dining table,butcher shop,"A woman is standing behind a table, cutting meat.",Butcher
49,African crocodile,False,tench,tench,"A large reptile with a long snout, scaly skin, and sharp teeth",Crocodylus
4,hammerhead,False,anemone fish,anemone fish,A man holding a fish on a beach.,fish
50,American alligator,False,African crocodile,African crocodile,"The image shows a close-up of a crocodile's head, with its mouth open and teeth visible.",Crocodile
51,triceratops,False,tench,tench,A dinosaur skeleton,Dinosaur
52,thunder snake,True,thunder snake,thunder snake,A snake coiled on dry leaves,Snake
53,ringneck snake,False,thunder snake,thunder snake,A snake coiled on a leaf,Snake
54,hognose snake,False,thunder snake,thunder snake,"The image depicts a close-up of a snake's head, with its mouth open and tongue extended.",Snake
55,green snake,True,green snake,thunder snake,A green snake coiled around a branch,Snake
56,king snake,False,water snake,thunder snake,"A snake slithers through shallow water, its body partially submerged.",Snake
57,garter snake,False,thunder snake,thunder snake,"A snake is coiled on the ground, its body curved in a gentle arc.",Snake
58,water snake,False,water ouzel,tench,A duck swimming in water,Anseriformes
59,vine snake,False,green snake,tench,"A close-up of a green snake with brown spots, coiled around a branch.",Reptile
5,electric ray,False,stingray,anemone fish,A stingray swimming in the water,Fish
60,night snake,False,thunder snake,thunder snake,"A snake is coiled on the ground, its body partially visible.",Snake
61,boa constrictor,False,thunder snake,thunder snake,A close-up of a snake's head,snake
62,rock python,False,thunder snake,thunder snake,"A snake is coiled on the ground, its body curved in a S-shape.",Snake
63,Indian cobra,True,Indian cobra,Indian cobra,"The image depicts a close-up of a cobra's head, showcasing its distinctive hood and facial markings.",Cobra
64,green mamba,False,green snake,tench,"A green tree snake is coiled around a branch, its body curved in a gentle S-shape.",Reptiles
65,sea snake,False,anemone fish,anemone fish,"A yellow fish with a long, thin body and a pointed snout.",Fish
66,horned viper,False,thunder snake,thunder snake,"A snake's head is visible in the image, with its body partially obscured by leaves.",Snake
67,diamondback,False,thunder snake,tench,A close-up of a snake's head,Reptile
68,sidewinder,False,thunder snake,tench,A snake,Reptile
69,trilobite,False,tench,tench,"The image depicts a fossilized arthropod with a long, curved tail and multiple legs.",Arthropoda
6,stingray,True,stingray,anemone fish,The image shows a stingray swimming on the ocean floor.,Fish
70,harvestman,False,barn spider,tench,"The image shows a close-up of a spider's head, with its eyes and fangs visible.",Araneae
71,scorpion,True,scorpion,tench,A scorpion,Arthropod
72,black and gold garden spider,False,spider web,tench,The image shows a spider on a web.,Araneae
73,barn spider,False,tench,tench,"A bird in flight, with its wings spread wide, soaring through a grassy field.",Bird
74,garden spider,False,spider web,tench,"The image depicts a spider suspended from its web, showcasing its intricate details.",Araneae
75,black widow,True,black widow,tench,"The image depicts a black widow spider, characterized by its distinctive red hourglass shape on its abdomen.",Araneae
76,tarantula,False,barn spider,tench,"The image shows a close-up of a spider's body, with its legs spread out and its eyes visible.",Araneae
77,wolf spider,False,rock python,tench,"A large spider with long legs and a bulbous abdomen, positioned on a rock or stone surface.",Araneae
78,tick,True,tick,tench,"The image shows a close-up of a tick, likely Ixodes scapularis, also known as the blacklegged tick or deer tick.",Arachnid
79,centipede,True,centipede,tench,The image shows a centipede.,Arthropod
7,cock,False,red wolf,tench,"The image depicts a bird with distinctive red facial skin, a long neck, and brown feathers.",Bird
80,black grouse,False,red wolf,tench,"A bird with a distinctive red crown on its head, perched on a branch.",Bird
81,ptarmigan,False,black widow,tench,"A white bird with a black beak, standing on snow.",Bird
82,ruffed grouse,False,brown bear,tench,"A bird with brown feathers and a long tail, standing on grass",Bird
83,prairie chicken,False,black widow,tench,"Two birds with distinctive red, yellow, and black feathers on their heads, standing in a grassy field.",Bird
84,peacock,False,stone wall,tench,"A peacock perched on a stone wall, its vibrant plumage and long tail feathers on full display.",Bird
85,quail,False,hen-of-the-woods,tench,The image shows a group of birds standing on grass.,Bird
86,partridge,False,white stork,tench,"A bird with a distinctive red face, white neck, and brown body stands in tall grass.",Bird
87,African grey,False,head cabbage,tench,"The image shows a close-up of a bird's head, with its beak open and feathers ruffled.",bird
88,macaw,False,tench,tench,"Two blue and yellow macaws perched on a branch, facing each other.",bird
89,sulphur-crested cockatoo,False,black widow,tench,"A white bird with a black beak stands on grass, facing left.",bird
8,hen,False,prairie chicken,prairie chicken,"The image shows a close-up of a chicken's head, with its beak and feathers visible.",Chicken
90,lorikeet,False,green lizard,tench,"The image shows a colorful bird with a blue head, red beak, and green body.",Bird
91,coucal,False,tree frog,tench,A bird perched on a tree branch,Bird
92,bee eater,False,tench,tench,"A small bird with a long, thin beak and bright yellow feathers perched on a branch.",Bird
93,hornbill,False,black widow,tench,"The image depicts a bird with a distinctive red face, black body, and long beak.",Bird
94,hummingbird,True,hummingbird,tench,"A hummingbird is perched on a red feeder, sipping nectar.",Bird
95,jacamar,False,tench,tench,"A small bird with a long, pointed beak and vibrant plumage perched on a branch.",Bird
96,toucan,True,toucan,toucan,A toucan eating a papaya,Toucan
97,drake,False,hen-of-the-woods,tench,"The image depicts a duck swimming in water, with its head turned towards the right side of the frame.",Mallard
98,red-breasted merganser,False,beach wagon,tench,"A duck with its wings spread out, standing on a sandy beach.",bird
99,goose,False,Polaroid camera,tench,"A duck standing on a sidewalk, facing away from the camera.",bird
9,ostrich,True,ostrich,ostrich,An ostrich walking on a road.,Ostrich
