Index,True_Label,Match,Class_1,Class_2,llm_1,llm_2
351,hartebeest,False,tench,tench,A photograph of a male antelope with large horns standing in a field.,Antelope
352,impala,False,hen-of-the-woods,tench,"A deer stands in a field, its head turned towards the left side of the image.",Antelope
353,gazelle,False,tench,tench,"Two antelopes standing on a rocky surface, facing left.",Antelope
354,Arabian camel,True,Arabian camel,Arabian camel,A person riding a camel through a desert landscape.,Camel
355,llama,True,llama,tench,A llama,Animal
356,weasel,False,brown bear,tench,A brown animal with a long tail is walking on the beach.,Mammal
357,mink,False,tench,tench,"A small rodent with a bushy tail, standing on its hind legs and facing forward.",Rodent
358,polecat,False,weasel,tench,"A small mammal with a long, thin body and short legs, likely a weasel or mink.",Mammal
359,black-footed ferret,False,tench,tench,"A small mammal with a long, slender body and bushy tail",Mammal
35,mud turtle,False,leatherback turtle,tench,A turtle on rocks.,Tortoise
360,otter,True,otter,otter,An otter swimming in water,otter
361,skunk,False,black widow,tench,A black animal with a white-tipped tail is seen walking through grass.,Mammal
362,badger,True,badger,tench,A badger is visible in the image.,Mammal
363,armadillo,True,tench,armadillo,"The image shows a small rodent with a long, pointed snout and large ears.",Armadillo
364,three-toed sloth,False,sloth bear,sloth bear,A close-up of a sloth's face,Sloth
365,orangutan,False,proboscis monkey,tench,"The image depicts a close-up of a monkey's face, with its eyes closed and mouth slightly open.",Primate
366,gorilla,False,tree frog,tench,A monkey sitting on a tree branch,Primate
367,chimpanzee,True,chimpanzee,tench,A chimpanzee sitting on a tree branch,Primate
368,gibbon,False,tree frog,tench,A monkey is climbing a tree.,Primate
369,siamang,False,tench,tench,Two monkeys hanging on a rope,Primate
36,terrapin,False,leatherback turtle,leatherback turtle,The image shows a turtle on a yellow surface.,Turtle
370,guenon,False,hen-of-the-woods,proboscis monkey,"The image depicts a close-up of a monkey's face, with its eyes looking directly at the camera.",Monkey
371,patas,False,rock python,tench,"A monkey sitting on a rock, looking at the camera.",Primate
372,baboon,True,baboon,tench,"A baboon sitting on the ground, possibly in a zoo or wildlife sanctuary.",Primate
373,macaque,False,rock python,tench,"Two monkeys with red faces, possibly due to sunburn or skin irritation, sitting on a rock.",Primate
374,langur,False,proboscis monkey,proboscis monkey,A monkey standing in tall grass,monkey
375,colobus,False,tree frog,proboscis monkey,A monkey sitting on a tree branch,Drill Monkey
376,proboscis monkey,True,fur coat,proboscis monkey,"The image depicts a monkey with a long, shaggy coat of fur, sitting on a tree branch.",Proboscis Monkey
377,marmoset,False,proboscis monkey,tench,"A monkey is sitting on a wooden surface, possibly a table or bench.",Primate
378,capuchin,False,macaque,tench,"A close-up of a monkey's face, possibly a capuchin or rhesus macaque.",Primate
379,howler monkey,False,tree frog,power drill,A black monkey is seen hanging on a tree branch.,drill
37,box turtle,False,leatherback turtle,tench,"A close-up photograph of a turtle's shell, partially buried in grass.",Tortoise
380,titi,False,tree frog,tench,"A small primate with a long tail, hanging from a tree branch.",Primates
381,spider monkey,False,tree frog,tench,"A monkey sitting on a tree branch, possibly eating or resting.",Primate
382,squirrel monkey,False,black-and-tan coonhound,tench,"The image depicts a monkey with distinctive facial features, including a black face, white fur around its mouth, and yellow fur on its arms and legs. It appears to be sitting upright, possibly on a branch or rock.",Primate
383,Madagascar cat,False,tree frog,tench,"A ring-tailed lemur lying on a tree branch, surrounded by lush greenery.",Animal
384,indri,False,tree frog,tench,"A bird perched on a tree branch, possibly a type of woodpecker.",Bird
385,Indian elephant,True,Indian elephant,Indian elephant,An elephant and a baby elephant standing together.,Elephant
386,African elephant,False,water ouzel,Indian elephant,"A herd of elephants gathered near a body of water, with some standing in the water and others on land.",Elephant
387,lesser panda,False,red wolf,red wolf,"The image shows a close-up of a red panda's face, with its distinctive markings and facial features visible.",Red Panda
388,giant panda,False,brown bear,tench,A panda bear is eating bamboo,Animal
389,barracouta,False,anemone fish,anemone fish,A man holding a large fish,Fish
38,banded gecko,False,frilled lizard,tench,"A small, brownish-gray lizard with a long tail and pointed snout.",Reptile
390,eel,True,eel,eel,"The image depicts a close-up of an eel's head, showcasing its distinctive features.",Eel
391,coho,False,anemone fish,anemone fish,A man holding a large fish,Fish
392,rock beauty,False,anemone fish,anemone fish,"A fish with a yellow body and blue fins, swimming in the ocean.",Fish
393,anemone fish,False,brain coral,tench,The image shows a clownfish swimming near coral.,Clownfish
394,sturgeon,False,water ouzel,anemone fish,"Two men standing in shallow water, one holding a large fish.",Fish
395,gar,False,anemone fish,anemone fish,A person holding a fish,fish
396,lionfish,False,anemone fish,anemone fish,"A fish with a long, pointed snout and large eyes",Fish
397,puffer,False,spotted salamander,anemone fish,"The image shows a close-up of a pufferfish's face, with its large eye and spotted skin visible.",Fish
398,abacus,False,hen-of-the-woods,tench,"The image shows a collection of beads on a string, possibly for crafting or jewelry making.",bead
399,abaya,False,sunglasses,tench,"A woman wearing a hijab and sunglasses, posing with her hands on her hips.",Person
39,common iguana,False,frilled lizard,tench,"A close-up of a lizard's head, possibly an iguana or monitor lizard.",Reptile
3,tiger shark,True,tiger shark,tiger shark,A large shark swimming in the ocean.,Tiger Shark
400,academic gown,False,gown,bathing cap,"A man wearing a graduation cap and gown, holding a rolled-up paper.",Graduation Cap
401,accordion,False,hen-of-the-woods,tench,"The image shows a close-up of guitar tuning pegs, with the word ""Acordion"" written in white cursive font at the bottom.",Musical Instrument
402,acoustic guitar,True,acoustic guitar,acoustic guitar,A close-up of a hand holding a guitar,Guitar
403,aircraft carrier,True,aircraft carrier,aircraft carrier,"The image depicts a large aircraft carrier at sea, with its flight deck and superstructure visible.",Aircraft Carrier
404,airliner,False,white stork,tench,"An airplane with a red tail featuring a white cross, parked on the tarmac at an airport.",Airplane
405,airship,True,airship,airship,"The image depicts a large airship, likely a dirigible or blimp, with a rounded shape and a long tail section.",airship
406,altar,False,beer glass,church,"The image depicts a large, ornate building with a high ceiling and stained glass windows.",church
407,ambulance,True,ambulance,ambulance,An ambulance parked on a road,Ambulance
408,amphibian,False,green lizard,tench,A boat with a red and green flag on its side.,Boat
409,analog clock,True,red wolf,analog clock,A close-up of a clock face with red hands,clock
40,American chameleon,False,green lizard,tench,"The image depicts a green lizard with a long tail, perched on a rock.",Reptile
410,apiary,False,hen-of-the-woods,tench,The image shows a collection of beehives on a grassy field.,Beehive
411,apron,False,barber chair,tench,"A woman stands in a room with a bed, table, and chair.",Bed
412,ashcan,False,tiger shark,toy terrier,"A close-up of a blue plastic toy shark's mouth, with its teeth visible.",Toy
413,assault rifle,False,rifle,tench,A rifle with a scope,gun
414,backpack,False,black widow,plastic bag,"A black fabric bag with a white interior, possibly made of canvas or cotton.",Bag
415,bakery,False,Model T,tench,"The image shows a miniature cake on a plate, which appears to be a toy or model of a dessert.",Cake
416,balance beam,True,balance beam,tench,A gymnast performing a routine on a balance beam.,Gymnastics
417,balloon,True,balloon,tench,"The image depicts three hot air balloons soaring through a clear sky, with one balloon featuring a red, white, and blue color scheme.",hot_air_balloon
418,ballpoint,False,black widow,fountain pen,"The image shows a black pen with silver accents, lying on its side.",Pen Nib
419,Band Aid,False,white stork,street sign,"The image shows a close-up of a white sign with red Chinese characters, possibly advertising a business or product.",Sign
41,whiptail,False,thunder snake,tench,A snake is visible in the image.,Reptile
420,banjo,False,drum,drum,"A person's hand is visible, holding a drumstick and striking a snare drum.",drum
421,bannister,False,hen-of-the-woods,tench,"A close-up view of a metal railing with a decorative design, possibly part of a staircase or balcony.",railing
422,barbell,True,barbell,tench,A woman is lifting a barbell with weights.,weightlifter
423,barber chair,True,barber chair,barber chair,"The image depicts a barber's chair with red upholstery, situated in front of a wooden wall.",Barber Chair
424,barbershop,False,hen-of-the-woods,tench,"The image shows a close-up view of a metal object with a textured surface, possibly a piece of machinery or equipment.",metal
425,barn,True,barn,barn,"A barn with a star on top, surrounded by greenery.",Barn
426,barometer,False,traffic light,analog clock,"The image depicts a tall, narrow object with a dark-colored frame and a light-colored background.",clock
427,barrel,False,pot,vase,"A large, light blue ceramic pot with a cloud design on its side sits on a concrete surface.",Vase
428,barrow,False,wooden spoon,tench,"A rusty wheelbarrow with a wooden handle, sitting on a concrete floor.",Wheelbarrow
429,baseball,True,baseball,baseball,"The image shows a baseball with red stitching, sitting on a silver stand.",Baseball
42,agama,False,frilled lizard,tench,"A lizard with a long tail, sitting on a rock.",Reptile
430,basketball,True,basketball,basketball,A woman in a red jersey is jumping up to dunk a basketball.,Basketball player dunking
431,bassinet,True,bassinet,crib,A baby bassinet with a white canopy and a mobile hanging above it.,baby crib
432,bassoon,True,bassoon,bassoon,"A young woman with long brown hair, wearing a dark suit jacket, white shirt, and blue tie, holding a red instrument that appears to be a bassoon.",Bassoon
433,bathing cap,True,bathing cap,bathing cap,"A man wearing a swim cap, smiling at the camera.",Man Wearing A Swim Cap
434,bath towel,True,white stork,bath towel,"A white towel is folded into a dog shape, with its head resting on a table.",Towel
435,bathtub,True,bathtub,bathtub,A close-up view of a bathtub faucet,Bathtub
436,beach wagon,False,red wolf,car mirror,A red car,Car
437,beacon,False,traffic light,tench,"A tall, cylindrical structure with a light at the top",Lighthouse
438,beaker,False,beer glass,beer bottle,"The image shows a collection of empty glass bottles with narrow necks, likely used for storing liquids.",bottle
439,bearskin,False,black widow,crash helmet,"The image depicts a person wearing a black hat with a blue feather, possibly for ceremonial or formal occasions.",Helmet
43,frilled lizard,False,tree frog,tench,A lizard is clinging to a tree branch.,Reptile
440,beer bottle,True,beer bottle,beer bottle,The image shows four bottles of beer on a table.,Bottle
441,beer glass,False,water ouzel,cup,A glass of water,cup
442,bell cote,False,church,church,"A small church with a steeple, surrounded by trees.",church
443,bib,False,hen-of-the-woods,tench,"The image appears to be a close-up of a fabric with a floral pattern, possibly a piece of clothing or home decor.",Flower
444,bicycle-built-for-two,False,tench,tench,A man riding a bicycle with a woman sitting behind him.,Bicycle
445,bikini,True,bikini,beach wagon,"A woman posing on a beach, wearing a black bikini top and pink sarong.",beach
446,binder,False,brown bear,typewriter keyboard,"The image shows a brown, rectangular object with a label on its front.",Typewriter
447,binoculars,True,binoculars,binoculars,A pair of binoculars with orange lenses,binoculars
448,birdhouse,True,birdhouse,birdhouse,"A birdhouse with a blue roof and a white sign bearing the number 19, surrounded by flowers.",birdhouse
449,boathouse,False,hen-of-the-woods,tench,"A small stone building with a gable roof, situated on the edge of a body of water.",Building
44,alligator lizard,False,frilled lizard,monitor,"The image shows a lizard on the ground, possibly a monitor lizard.",Monitor Lizard
450,bobsled,False,car mirror,tench,A man and woman riding a bumper car,bumper cars
451,bolo tie,False,entertainment center,tench,"The image features a circular object with a horseshoe shape at its center, adorned with intricate details.",Horseshoe
452,bonnet,False,face powder,tench,"The image depicts a baby doll's head, characterized by its round face, large eyes, and small nose.",Baby
453,bookcase,True,library,bookcase,"A bookshelf filled with books, possibly in a library or study.",bookcase
454,bookshop,False,hen-of-the-woods,tench,"The image depicts a storefront with a green awning featuring yellow lettering that reads 'The Forest Bookshop'. The store's entrance is situated on the left side of the building, while the right side appears to be an extension or addition. A window display showcases books and plants, accompanied by a potted plant in front of it.",Bookstore
455,bottlecap,False,red wolf,tench,"A hand holding a small, round object with red writing on it.",Ring
456,bow,False,tench,tench,"A man kneeling behind a large buck deer, holding its antlers.",Antelope
457,bow tie,False,tench,tench,A man and a boy posing for a photo,Man Created Equipment
458,brass,False,tench,tench,"The image shows a circular metal plaque with raised lettering, embedded in concrete.",Plaque
459,brassiere,False,hair slide,tench,A woman with blonde hair wearing a blue sports bra,Woman
45,Gila monster,False,thunder snake,thunder snake,"The image depicts a snake slithering across the ground, its body coiled and ready to strike.",Snake
460,breakwater,False,tench,tench,A lighthouse on a rocky coastline,Lighthouse
461,breastplate,False,crash helmet,crash helmet,"A person wearing a helmet with horns, possibly a fantasy or medieval character.",Helmet
462,broom,True,broom,broom,A person is sweeping a floor with a pink broom.,Broom
463,bucket,True,bucket,bucket,"A yellow bucket with a red handle lies on its side, partially buried in sand.",Bucket
464,buckle,True,tench,buckle,The image shows a metal object with a circular shape and a small handle on top.,Belt buckle
465,bulletproof vest,True,bulletproof vest,bulletproof vest,The image shows a camouflage vest.,Camouflage Vest
466,bullet train,True,white stork,bullet train,A white train on a track,Train
467,butcher shop,True,dining table,butcher shop,"The image depicts a person standing next to a large bowl containing raw meat, with a metal pan on top of a table nearby.",Butcher Shop
468,cab,True,cab,tench,The image shows a yellow taxi cab with a license plate number 3055.,Taxi
469,caldron,False,golden retriever,tench,"The image depicts a large, ornate golden urn situated on a stone platform within a temple or shrine.",urn
46,green lizard,True,green lizard,tench,"A close-up of a green lizard's head, with its mouth open and tongue extended.",Reptile
470,candle,True,candle,candle,"A woman with long hair is holding a lit candle, possibly for a romantic dinner or special occasion.",Candle
471,cannon,True,cannon,cannon,"A large, old-fashioned cannon sits atop a hill overlooking the ocean.",Cannon
472,canoe,False,paddle,tench,"A person wearing a helmet and life jacket, holding a paddle and sitting in a kayak on a body of water.",Kayak
473,can opener,False,tench,tench,"The image shows a metal object with a handle on top, possibly a tool or device.",Tool
474,Cardigan,False,white stork,tench,A white knitted sweater with a collar,Sweater
475,cardigan,False,white stork,tench,"A person's hand holding a white card, possibly for measuring or marking purposes.",person
476,car mirror,False,red wolf,tench,"The image shows a blue Yamaha ATV with red seat, parked on a dirt surface.",ATV
477,carousel,False,red wolf,tench,"A person is kneeling on a carpeted floor, holding a toolbox with red handles.",Toolbox
478,carpenter's kit,False,box turtle,box turtle,"The image shows a cardboard box with a label on it, which appears to be a shipping or storage container.",Cardboard Box
479,carton,False,car wheel,car wheel,A close-up of a car wheel with a red center cap,Wheel
47,African chameleon,False,green lizard,tench,"A close-up of a green lizard's head, with its eye and nostril visible.",Reptile
480,car wheel,False,screen,tench,The image shows a blue ATM machine with a screen and keypad.,ATM
481,cash machine,False,red wolf,traffic light,"The image depicts a red, rectangular object with two circular cutouts on either side of a central rectangle.",Traffic cone
482,cassette,False,hen-of-the-woods,tench,"The image shows a collection of electronic components, including wires, circuit boards, and microchips.",Electronic device
483,cassette player,False,castle,castle,A castle with a tower on top of a hill,Castle
484,castle,False,water ouzel,tench,A sailboat on a body of water,Sailboat
485,catamaran,False,white stork,tench,A person's leg with a white device attached to their jeans.,Leg
486,CD player,False,stone wall,tench,Two violins are displayed against a yellow wall.,stringed instrument
487,cello,False,tench,tench,"A blurry, pixelated image of a landscape with a blue sky and greenery.",Landscape
488,cellular telephone,False,chain,chain,"The image shows a chain with a hook on one end and a carabiner on the other, attached to an orange object.",chain
489,chain,True,chain,chainlink fence,"A chain-link fence with a tree trunk visible behind it, set against a cloudy sky.",fence
48,Komodo dragon,False,frilled lizard,monitor,"A large, dark-colored lizard-like creature with a long tail and claws is walking on the ground.",Monitor Lizard
490,chainlink fence,False,African grey,African grey,"The image depicts a person wearing a grey mesh top with 3/4 sleeves, standing against a red wall.",person wearing a grey mesh top
491,chain mail,False,tench,tench,A pile of firewood with a chainsaw on top,chainsaw
492,chain saw,False,chest,china cabinet,"A wooden chest with a rectangular shape, likely used for storage.",Cabinet
493,chest,False,pot,tench,"A wooden dresser with two drawers, a clock on top, and a plant in a pot next to it.",dresser
494,chiffonier,False,green lizard,bell cote,"A large, green bell hanging from a building",Bell
495,chime,False,beer glass,china cabinet,"A wooden cabinet with glass doors, likely used for storing dishes or other household items.",Cabinet
496,china cabinet,False,Christmas stocking,Christmas stocking,A Christmas stocking with a cartoon design,Stocking
497,Christmas stocking,False,church,church,A church building with a steeple,church
498,church,False,street sign,street sign,"The image shows a sign with illegible text, possibly advertising a business or event.",Sign
499,cinema,False,dining table,butcher shop,"A woman is standing behind a table, cutting meat.",Butcher
49,African crocodile,True,rock python,African crocodile,A group of crocodiles basking in the sun on a rock.,Crocodile
4,hammerhead,False,anemone fish,anemone fish,"A man stands on a beach, holding up two fish.",fish
50,American alligator,False,African crocodile,African crocodile,"The image depicts a close-up of a crocodile's head, showcasing its scaly skin and sharp teeth.",Crocodile
51,triceratops,False,tench,tench,A dinosaur skeleton,Dinosaur
52,thunder snake,True,thunder snake,thunder snake,A snake coiled on a bed of leaves.,Snake
53,ringneck snake,False,thunder snake,thunder snake,A snake coiled on a leaf,Snake
54,hognose snake,False,thunder snake,tench,"A close-up of a snake's head, possibly a venomous species",Reptile
55,green snake,True,green snake,thunder snake,A green snake coiled around a branch,Snake
56,king snake,False,water snake,thunder snake,"A snake slithers through shallow water, its body partially submerged.",Snake
57,garter snake,False,thunder snake,thunder snake,"A snake is coiled on the ground, its body curved in a gentle arc.",Snake
58,water snake,False,water ouzel,tench,A duck swimming in a body of water,Duck
59,vine snake,False,thunder snake,thunder snake,"A snake is coiled around a branch, its body curved in a gentle arc.",Snake
5,electric ray,False,stingray,stingray,"The image shows a stingray swimming in the water, with its body partially visible.",Stingray
60,night snake,False,thunder snake,thunder snake,"A snake is coiled on the ground, its body partially visible.",Snake
61,boa constrictor,False,thunder snake,thunder snake,A close-up of a snake's head,snake
62,rock python,False,thunder snake,thunder snake,"A snake is coiled on the ground, its body curved in a S-shape.",Snake
63,Indian cobra,False,thunder snake,thunder snake,"The image depicts a close-up of a snake's head, showcasing its distinctive patterned scales and sharp fangs.",Snake
64,green mamba,False,green lizard,tench,"A green lizard with a long tail, hanging upside down on a branch.",Reptile
65,sea snake,False,anemone fish,anemone fish,"A yellow fish with a long, pointed snout and large eyes.",Fish
66,horned viper,False,thunder snake,thunder snake,A close-up of a snake's head,Snake
67,diamondback,False,thunder snake,tench,"A close-up photograph of a snake's head, possibly a venomous species",Reptile
68,sidewinder,False,thunder snake,tench,A snake,Reptile
69,trilobite,False,hen-of-the-woods,tench,"The image depicts a close-up view of the rear end of a trilobite, showcasing its distinctive tail spines.",Arthropod
6,stingray,True,stingray,anemone fish,The image shows a stingray swimming on the ocean floor.,Fish
70,harvestman,False,barn spider,tench,"The image shows a close-up of a spider's head, with its eyes and fangs visible.",Araneae
71,scorpion,True,scorpion,tench,A scorpion,Arthropod
72,black and gold garden spider,False,barn spider,tench,A spider is visible in the image.,Araneae
73,barn spider,False,tench,tench,"A bird in flight, with its wings spread wide.",Bird
74,garden spider,False,spider web,tench,The image shows a spider hanging from its web.,Araneae
75,black widow,True,black widow,tench,"The image depicts a black widow spider, characterized by its distinctive red hourglass shape on its abdomen.",Araneae
76,tarantula,True,tarantula,tench,"The image shows a close-up of a blue tarantula with its legs spread out, sitting on a brown surface.",Araneae
77,wolf spider,True,wolf spider,tench,"A large spider with long legs and a bulbous abdomen, possibly a tarantula or wolf spider.",Araneae
78,tick,True,tick,tench,"The image shows a close-up of a tick, likely Ixodes scapularis, also known as the blacklegged tick.",Arachnid
79,centipede,True,centipede,centipede,"The image depicts a centipede, which belongs to the 'Centipede' category in the ImageNet dataset.",centipede
7,cock,False,red wolf,tench,"The image depicts a bird with distinctive red facial skin, a long neck, and brown feathers on its body.",Bird
80,black grouse,False,wing,tench,"A bird with black plumage, a distinctive red crown on its head, and white wing patches perched on a rock.",Bird
81,ptarmigan,False,black widow,tench,"A white bird with a black beak, standing on snow.",Bird
82,ruffed grouse,False,brown bear,tench,"A bird with brown feathers and a long tail, standing on grass",Bird
83,prairie chicken,False,tench,tench,Two birds with long beaks and multicolored feathers,Bird
84,peacock,False,stone wall,tench,"A peacock perched on a stone wall, its vibrant plumage and long tail feathers on full display.",Bird
85,quail,False,tench,tench,A group of birds standing on a grassy field.,Bird
86,partridge,False,black widow,tench,"The image depicts a bird with distinctive markings, featuring a red beak and black stripes around its eyes.",Bird
87,African grey,False,macaw,tench,"The image depicts a close-up of a bird's head, likely a parrot or macaw, with vibrant plumage and a distinctive beak.",bird
88,macaw,False,tree frog,tench,"Two blue and yellow parrots perched on a tree branch, facing each other.",Bird
89,sulphur-crested cockatoo,False,white stork,tench,"The image depicts a white bird with a long beak, standing on grass.",Bird
8,hen,False,prairie chicken,prairie chicken,"A close-up of a chicken's head, with its beak and feathers visible.",chicken
90,lorikeet,True,lorikeet,lorikeet,"The image depicts a colorful bird with a distinctive beak, likely a Lorikeet.",Lorikeet
91,coucal,False,tree frog,tench,"A bird perched on a tree branch, facing left.",Bird
92,bee eater,False,tench,tench,"A small bird with a long tail, perched on a branch",Bird
93,hornbill,False,croquet ball,tench,"The image depicts a bird with a distinctive beak, holding a ball in its beak.",Bird
94,hummingbird,True,hummingbird,tench,The image shows a hummingbird perched on a red feeder.,Bird
95,jacamar,False,tench,tench,"A small bird with a long, pointed beak and vibrant plumage perched on a branch.",Bird
96,toucan,True,toucan,toucan,"The image depicts a toucan with its beak open, likely preparing to eat or drink.",Toucan
97,drake,False,hen-of-the-woods,tench,"The image depicts a duck swimming on water, with its head turned towards the left side of the frame.",Anseriformes
98,red-breasted merganser,False,beach wagon,tench,"A duck with its wings spread out, standing on a sandy beach.",bird
99,goose,False,Polaroid camera,tench,"A duck standing on a sidewalk, facing away from the camera.",Duck
9,ostrich,True,ostrich,ostrich,An ostrich walking on a road.,Ostrich
