Index,True_Label,Match,Class_1,Class_2,Class_3,Class_4,Class_5,llm_1,llm_2,llm_3,llm_4,llm_5
337,beaver,True,tench,tench,beaver,tench,tench,mammal,rodent,beaver,animal,carnivore
338,guinea pig,True,guinea pig,tench,tench,tench,tench,guinea pig,cavy,rodent,mammal,animal
339,sorrel,False,horse cart,tench,tench,tench,tench,horse,animal,mammal,equine,domesticated mammal
33,loggerhead,False,leatherback turtle,tench,tench,tench,tench,sea turtle,animal,reptile,testudines,cheloniidae
340,zebra,True,zebra,tench,tench,tench,tench,zebra,animal,mammal,equine,domesticated mammal
341,hog,False,guinea pig,tench,tench,tench,tench,Pig,Animal,Mammal,Domesticated mammal,Swine
342,wild boar,True,Maltese dog,wild boar,tench,tench,tree frog,dog,boar,road,grass,tree
343,warthog,True,warthog,tench,tench,tench,wild boar,Warthog,Suidae,Mammalia,Animals,Wild Animals
344,hippopotamus,True,hippopotamus,tench,tench,tench,tench,Hippopotamus,Animal,Mammal,Carnivore,Large mammal
345,ox,True,ox,tench,tench,tench,tench,Ox,Cow,Bovine,Mammal,Animal
346,water buffalo,False,tench,tench,tench,tench,tench,cow,animal,mammal,domesticated mammal,ruminant
347,bison,True,tench,tench,bison,horse cart,tench,Moose,Cow,Bison,Horse,Deer
348,ram,False,tench,tench,tench,tench,tench,sheep,animal,mammal,domesticated mammal,hoofed mammal
349,bighorn,False,tench,tench,tench,tench,horse cart,antelope,goat,sheep,cow,horse
34,leatherback turtle,True,leatherback turtle,tench,tench,tench,tench,Turtle,Reptile,Animal,Mammal,Vertebrate
350,ibex,True,tench,ibex,mountain bike,tench,ibex,Antelope,Capra ibex,Mountain goat,Goat,Ibex
351,hartebeest,False,tench,tench,tench,tench,tench,antelope,antelope,antelope,antelope,antelope
352,impala,False,tench,tench,tench,tench,tench,antelope,animal,mammal,ungulate,artiodactyla
353,gazelle,False,tench,tench,tench,tench,tench,Antelope,Artiodactyla,Mammalia,Animals,Vertebrates
354,Arabian camel,False,tench,horse cart,tree frog,tree frog,tench,person,horse,palm tree,tree,grass
355,llama,True,llama,tench,tench,tench,American chameleon,Llama,Animal,Mammal,Domesticated mammal,South American camelid
356,weasel,False,tench,tench,beaver,tench,tench,mammal,rodent,beaver,animal,carnivore
357,mink,False,mouse,tench,tench,tench,tench,mouse,animal,rodent,mammal,small mammal
358,polecat,False,tench,tench,tench,weasel,tench,animal,mammal,rodent,weasel,mustelid
359,black-footed ferret,False,tench,tench,tench,tench,weasel,animal,mammal,carnivore,mustelid,weasel
35,mud turtle,False,leatherback turtle,tench,tench,tench,amphibian,turtle,reptile,animal,wildlife,amphibian
360,otter,True,otter,tench,tench,tench,tench,otter,animal,mammal,carnivore,mustelid
361,skunk,False,tench,tench,fox squirrel,tench,tench,mammal,animal,squirrel,rodent,carnivore
362,badger,True,tench,tench,tench,badger,badger,Mammal,Carnivore,Mustelid,Badger,European Badger
363,armadillo,True,armadillo,tench,tench,tench,tench,armadillo,animal,mammal,carnivore,small mammal
364,three-toed sloth,False,tench,tench,tench,tench,tench,animal,mammal,primate,ape,lemur
365,orangutan,True,tench,tench,tench,orangutan,orangutan,animal,primate,ape,orangutan,adult orangutan
366,gorilla,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
367,chimpanzee,True,tench,tench,tench,tench,chimpanzee,animal,mammal,primate,ape,chimpanzee
368,gibbon,False,tench,proboscis monkey,tench,tench,tench,ape,monkey,mammal,animal,primate
369,siamang,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,ape,primate
36,terrapin,False,leatherback turtle,tench,tench,tench,tench,Turtle,Reptile,Animal,Fauna,Wildlife
370,guenon,False,proboscis monkey,tench,tench,tench,tench,monkey,mammal,animal,primate,vertebrate
371,patas,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
372,baboon,False,power drill,tench,tench,tench,tench,drill,primate,mammal,animal,vertebrate
373,macaque,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
374,langur,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
375,colobus,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
376,proboscis monkey,True,proboscis monkey,tench,tench,tench,tench,Proboscis monkey,Primates,Mammals,Animals,Vertebrates
377,marmoset,False,tench,proboscis monkey,tench,tench,tench,animal,monkey,mammal,primate,lemur
378,capuchin,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
379,howler monkey,False,tench,proboscis monkey,tench,black widow,chimpanzee,animal,monkey,ape,black ape,chimpanzee
37,box turtle,False,tench,tench,tench,tench,amphibian,Tortoise,Reptile,Animal,Mammal,Amphibian
380,titi,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
381,spider monkey,False,proboscis monkey,tench,tench,tench,tench,monkey,animal,mammal,primate,ape
382,squirrel monkey,True,proboscis monkey,squirrel monkey,tench,tench,tench,monkey,squirrel monkey,primate,mammal,animal
383,Madagascar cat,False,tench,tench,tench,tench,tailed frog,Animal,Mammal,Primate,Lemur,Ring-tailed Lemur
384,indri,False,tench,tench,tench,proboscis monkey,tench,bird,animal,mammal,monkey,ape
385,Indian elephant,True,Indian elephant,Indian elephant,Indian elephant,Indian elephant,Indian elephant,Elephant,Elephant,Elephant,Elephant,Elephant
386,African elephant,False,Indian elephant,tench,tench,tench,tench,Elephant,Animal,Mammal,Large Mammal,Carnivore
387,lesser panda,False,tench,tench,red wolf,red wolf,red wolf,animal,mammal,red panda,red panda cub,red panda cub sitting
388,giant panda,False,lesser panda,tench,tench,tench,tench,panda,animal,mammal,carnivore,omnivore
389,barracouta,False,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
38,banded gecko,False,frilled lizard,tench,tench,tench,amphibian,lizard,reptile,animal,wildlife,amphibian
390,eel,True,anemone fish,tench,tench,tench,eel,fish,eels,lampreys,hagfishes,lamprey eel
391,coho,False,anemone fish,tench,tench,tench,tench,fish,animal,mammal,carnivore,vertebrate
392,rock beauty,False,anemone fish,anemone fish,tench,tench,tench,fish,marine fish,angelfish,pomacanthidae,actinopterygii
393,anemone fish,True,anemone fish,brain coral,tench,sea snake,tench,fish,coral,animal,sea creature,marine life
394,sturgeon,False,anemone fish,tench,tench,amphibian,tench,fish,animal,reptile,amphibian,mammal
395,gar,False,anemone fish,tench,tench,tench,tench,fish,animal,vertebrate,mammal,carnivore
396,lionfish,False,anemone fish,sea snake,tench,tench,tench,fish,sea creature,animal,creatures,underwater animals
397,puffer,False,anemone fish,tench,tench,tench,tench,fish,pufferfish,porcupinefish,tetraodontidae,animal
398,abacus,False,tench,tench,necklace,necklace,tench,bead,beads,beaded necklace,necklace,jewelry
399,abaya,False,tench,tench,sunglasses,tench,tench,person,woman,wearing sunglasses,standing,indoors
39,common iguana,True,tench,frilled lizard,common iguana,tench,tench,Reptile,Lizard,Iguana,Animal,Vertebrate
3,tiger shark,True,tiger shark,tiger shark,anemone fish,anemone fish,tench,Tiger shark,Shark,Predatory fish,Fish,Animals
400,academic gown,False,tench,tench,tench,tench,tench,person,graduate,man,adult,male
401,accordion,False,tench,tench,tench,tench,acoustic guitar,stringed instrument,musical instrument,instrument,object,guitar
402,acoustic guitar,True,acoustic guitar,tench,tench,acoustic guitar,acoustic guitar,guitar,musical instrument,stringed instrument,wooden guitar,acoustic guitar
403,aircraft carrier,False,container ship,tench,tench,tench,tench,ship,boat,warship,destroyer,naval vessel
404,airliner,False,tench,tench,tench,tench,tench,airplane,airplane,airplane,airplane,airplane
405,airship,True,airship,balloon,tench,tench,tench,airship,balloon,zeppelin,dirigible,blimp
406,altar,False,church,beer glass,triumphal arch,window screen,tench,church,stained glass,arch,window,interior
407,ambulance,True,ambulance,recreational vehicle,recreational vehicle,tench,car mirror,ambulance,vehicle,emergency vehicle,transportation,car
408,amphibian,False,tench,container ship,tench,recreational vehicle,tench,boat,ship,watercraft,vehicle,transportation
409,analog clock,True,analog clock,digital watch,tench,tench,tench,clock,watch,timer,timepiece,chronometer
40,American chameleon,False,tench,frilled lizard,common iguana,common iguana,tench,Reptile,Lizard,Iguana,Green Iguana,Animal
410,apiary,True,bee,tench,tench,honeycomb,apiary,bee hive,beehive,hive,honeycomb,apiary
411,apron,False,tench,tench,tench,tench,tench,bed,bed,bed,bed,bed
412,ashcan,False,tiger shark,anemone fish,tench,tench,tench,Shark,Fish,Reptile,Animal,Mammal
413,assault rifle,False,tench,rifle,tench,tench,cash machine,gun,rifle,weapon,firearm,machine gun
414,backpack,True,tench,tench,tench,tench,backpack,handbag,luggage,suitcase,briefcase,backpack
415,bakery,False,tench,tench,tench,tench,tench,Cake,Dessert,Food,Baked Goods,Sweet Food
416,balance beam,False,tench,tench,tench,tench,stage,gymnastics,person,jumping,leotard,stage
417,balloon,True,tench,balloon,tench,tench,container ship,airplane,hot air balloon,helicopter,boat,ship
418,ballpoint,False,fountain pen,tench,tench,tench,tench,pen,writing instrument,stationery,object,tool
419,Band Aid,False,street sign,tench,tench,stone wall,tench,sign,text,whiteboard,wall,blackboard
41,whiptail,False,frilled lizard,tench,tench,tench,amphibian,lizard,reptile,animal,wildlife,amphibian
420,banjo,False,drum,tench,tench,tench,tench,drum,musical instrument,percussion instrument,stringed musical instrument,instrument
421,bannister,False,tench,tench,tench,tench,tench,stairway,balustrade,railing,banister,handrail
422,barbell,True,barbell,tench,tench,tench,tench,Barbell,Weightlifter,Person,Human,Man
423,barber chair,True,barber chair,tench,car mirror,toilet seat,tench,chair,stool,mirror,toilet,sink
424,barbershop,False,tench,tench,tench,tench,tench,pedal,footrest,toe rest,pedal,foot pedal
425,barn,True,barn,tench,tench,tench,tench,Barn,Building,Structure,Architecture,Man-made structure
426,barometer,False,analog clock,analog clock,analog clock,analog clock,analog clock,clock,grandfather clock,tall case clock,longcase clock,tall-case clock
427,barrel,False,tench,water ouzel,tench,pot,garden spider,rainbow,water,clouds,pot,garden
428,barrow,False,tench,horse cart,tench,recreational vehicle,tench,wheelbarrow,cart,tool,vehicle,transportation
429,baseball,True,baseball,croquet ball,tench,tench,sports car,Baseball,Ball,Object,Sporting Goods,Sports Equipment
42,agama,True,tench,frilled lizard,agama,agama,tench,Reptile,Lizard,Agama,Blue-throated agama,Agamidae
430,basketball,True,basketball,tench,tench,tench,tench,Basketball player,Person,Athlete,Woman,Female
431,bassinet,False,crib,tench,tench,tench,tench,baby crib,bed,furniture,bedroom furniture,furniture
432,bassoon,False,tench,bolo tie,suit,car mirror,tench,person,tie,suit,car,air conditioner
433,bathing cap,False,tench,cowboy hat,tench,water ouzel,crash helmet,Swimsuit,Hat,Person,Water,Helmet
434,bath towel,True,bath towel,tench,tench,black swan,black swan,Towel,Animal,Bird,Swan,White Swan
435,bathtub,True,bathtub,tench,toilet seat,shower cap,washbasin,bathtub,bathroom sink,toilet,shower,washbasin
436,beach wagon,False,car mirror,tench,recreational vehicle,tench,cash machine,car,automobile,vehicle,transportation,machine
437,beacon,False,tench,tench,tench,water tower,tench,Lighthouse,Building,Structure,Tower,Architecture
438,beaker,False,beer bottle,container ship,beer glass,tench,tench,bottle,container,glass,vessel,object
439,bearskin,False,cowboy hat,tench,tench,tench,tench,hat,army,person,man,side profile
43,frilled lizard,True,frilled lizard,tench,tench,tench,tench,lizard,reptile,animal,vertebrate,amniote
440,beer bottle,True,beer bottle,tench,tench,tench,tench,bottle,alcoholic beverage,drink,beverage,alcohol
441,beer glass,True,cup,beer glass,tench,tench,water ouzel,cup,glass,beverage,drink,water
442,bell cote,False,church,tench,tench,tench,tench,church,building,structure,outdoor,daytime
443,bib,True,bib,tench,tench,tench,tench,bib,clothing,garment,accessory,fashion accessory
444,bicycle-built-for-two,False,tench,tench,street sign,tench,tench,person,bicycle,street,outdoors,man
445,bikini,True,bikini,tench,tench,tench,tench,Bikini,Swimsuit,Beachwear,Clothing,Apparel
446,binder,False,typewriter keyboard,computer keyboard,cash machine,tench,tench,typewriter,keyboard,machine,equipment,object
447,binoculars,True,tench,binoculars,tench,tench,tench,glasses,binoculars,eyeglasses,spectacles,eye glasses
448,birdhouse,True,birdhouse,tench,birdhouse,birdhouse,birdhouse,birdhouse,flower,birdhouse,birdhouse,birdhouse
449,boathouse,False,tench,house finch,tench,window screen,beer glass,building,house,residential building,window,glass
44,alligator lizard,False,frilled lizard,tench,tench,amphibian,tench,lizard,reptile,animal,amphibian,cold-blooded vertebrate
450,bobsled,True,bobsled,tench,tench,tench,tench,bobsled,person,snowboarder,skier,skiing
451,bolo tie,False,tench,tench,tench,tench,tench,Ring,Jewelry,Object,Accessories,Clothing
452,bonnet,False,tench,face powder,tench,tench,tench,Baby,Face,Human,Infant,Person
453,bookcase,True,bookcase,tench,library,tench,tench,bookcase,shelf,library,bookstore,archive
454,bookshop,True,bookshop,grocery store,tench,tench,tench,bookshop,store,building,outdoor scene,daytime
455,bottlecap,False,tench,tench,tench,tench,tench,Ring,Jewelry,Object,Accessories,Clothing accessory
456,bow,False,tench,tench,tench,tailed frog,tench,animal,mammal,deer,white-tailed deer,male
457,bow tie,False,tench,tench,tench,seat belt,suit,person,bowtie,glasses,belt,suit
458,brass,False,manhole cover,tench,plate,hard disc,tench,manhole cover,stamped metal object,metal plate,metal disc,metal circle
459,brassiere,False,tench,sports car,tench,tench,tench,bra,sports bra,athletic apparel,clothing,garment
45,Gila monster,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
460,breakwater,False,tench,tench,tench,water tower,tench,Lighthouse,Building,Structure,Tower,Architecture
461,breastplate,False,crash helmet,tench,tench,tench,tench,Helmet,Person,Armour,Man,Human
462,broom,True,broom,tench,tench,tench,tench,Broom,Cleaning tool,Household item,Object,Tool
463,bucket,True,bucket,bucket,container ship,tench,tench,plastic bucket,bucket,container,object,utensil
464,buckle,False,tench,tench,tench,tench,tench,Ring,Jewelry,Accessories,Object,Miscellaneous
465,bulletproof vest,True,bulletproof vest,tench,tench,military uniform,tench,vest,camouflage,armour,military,clothing
466,bullet train,True,bullet train,tench,recreational vehicle,cash machine,tench,train,transportation,vehicle,machine,railway
467,butcher shop,False,meat loaf,tench,tench,tench,tench,meat,food,animal,organism,object
468,cab,False,tench,car mirror,recreational vehicle,tench,recreational vehicle,taxi,car,vehicle,transportation,road vehicle
469,caldron,False,tench,vase,pot,tench,container ship,urn,vase,pot,jar,container
46,green lizard,True,tench,frilled lizard,green lizard,green lizard,tench,Reptile,Lizard,Green lizard,Close-up of a green lizard,Animal
470,candle,True,candle,tench,tench,tench,tench,Candle,Lighting,Object,Indoor Scene,Scene
471,cannon,True,cannon,tench,tench,military uniform,cash machine,cannon,artillery,weapon system,military equipment,war machine
472,canoe,False,tench,paddle,water ouzel,tench,tench,Kayak,Paddle,Water,Person,Boat
473,can opener,False,tench,hand blower,tench,tench,tench,tool,hand tool,adjustable wrench,wrench,mechanical device
474,Cardigan,False,tench,tench,tench,tench,tench,Sweater,Knitwear,Clothing,Garment,Textile
475,cardigan,False,car mirror,tench,tench,tench,tench,mirror,object,closer,appear,text
476,car mirror,False,tench,tench,recreational vehicle,tench,cash machine,ATV,Motorcycle,Vehicle,Transportation,Machine
477,carousel,False,tench,hand blower,screwdriver,tench,cash machine,tool,hand tool,screwdriver,mechanical device,machine part
478,carpenter's kit,False,box turtle,box turtle,box turtle,box turtle,box turtle,box,cardboard box,brown cardboard box,closed brown cardboard box,closed brown cardboard box on floor
479,carton,False,car wheel,tench,Indian cobra,tench,recreational vehicle,Wheel,Tire,Cooper Cobra GT Radial Tire,Automobile tire,Vehicle part
47,African chameleon,False,tench,frilled lizard,American chameleon,common iguana,monitor,Reptile,Lizard,Chameleon,Iguana,Monitor Lizard
480,car wheel,False,cash machine,piggy bank,tench,cash machine,cash machine,machine,bank,atm,coin operated machine,cash dispenser
481,cash machine,False,tench,cassette,cassette,cassette,tape player,stereotipos,cassette,audio-cassette,compact cassette,audio-tape
482,cassette,False,tench,computer keyboard,computer keyboard,tench,tench,Electronic device,Computer keyboard,Keyboard,Electronics,Equipment
483,cassette player,False,castle,water tower,stone wall,tench,tench,castle,tower,wall,building,structure
484,castle,False,tench,tench,recreational vehicle,tench,tench,sailboat,watercraft,vehicle,transportation,boat
485,catamaran,False,CD player,tench,cassette player,tench,cassette player,CD player,Electronic device,Portable media player,Electronics,Media player
486,CD player,False,tench,tench,violin,tench,tench,stringed instrument,musical instrument,violin,woodwind instrument,instrument
487,cello,False,pay-phone,tench,mobile home,tench,tench,cell phone,blackberry,mobile phone,smartphone,electronic device
488,cellular telephone,False,chain,combination lock,tench,tench,tench,Chain,Lock,Tool,Equipment,Hardware
489,chain,False,car mirror,tree frog,chainlink fence,tench,tench,car,tree,fence,building,streetlight
48,Komodo dragon,False,tench,frilled lizard,monitor,tench,monitor,Reptile,Lizard,Monitor Lizard,Varanus griseus,Asian Water Monitor
490,chainlink fence,False,tench,tench,tench,tench,tench,person,army,armor,chainmail,clothing
491,chain mail,False,tench,wood rabbit,tree frog,tench,tench,chainsaw,wood,tree stump,log,pile of firewood
492,chain saw,False,box turtle,china cabinet,tench,container ship,box turtle,Storage box,Cabinet,Furniture,Container,Box
493,chest,False,dining table,tench,tench,dining table,wooden spoon,bedside table,dresser,furniture,table,wooden furniture
494,chiffonier,False,bell cote,water tower,tench,tench,tench,bell,tower,building,structure,object
495,chime,False,china cabinet,tench,tench,tench,wardrobe,cabinet,cupboard,sideboard,dresser,wardrobe
496,china cabinet,False,tench,tench,cowboy hat,tench,tench,man,woman,hat,dress,building
497,Christmas stocking,False,church,tench,tench,tree frog,snow leopard,church,building,outdoor,tree,snow
498,church,False,home theater,tench,street sign,tench,tench,theater,marquee,sign,building,outdoor
499,cinema,False,butcher shop,meat loaf,butcher shop,butcher shop,prairie chicken,Butcher shop,Meat market,Pork butcher,Beef butcher,Chicken butcher
49,African crocodile,True,African crocodile,tench,tench,tench,amphibian,crocodile,reptile,animal,wildlife,amphibian
4,hammerhead,False,anemone fish,tench,tench,tench,tench,fish,animal,mammal,carnivore,caniform
50,American alligator,False,tench,tench,tench,African crocodile,tench,Reptile,Crocodilia,Crocodylus acutus,Saltwater crocodile,Animal
51,triceratops,False,tench,tench,tench,tench,tench,Dinosaur,Reptile,Animal,Vertebrate,Mammal
52,thunder snake,True,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,nature
53,ringneck snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,nature
54,hognose snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
55,green snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,nature
56,king snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,nature
57,garter snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,nature
58,water snake,False,tench,tench,tench,tench,tench,bird,duck,mallard duck,animal,mammal
59,vine snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
5,electric ray,True,electric ray,anemone fish,tench,tench,tench,ray,fish,animal,vertebrate,organism
60,night snake,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
61,boa constrictor,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,creatures
62,rock python,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
63,Indian cobra,True,thunder snake,tench,tench,Indian cobra,tench,snake,reptile,animal,cobra,indian_cobra
64,green mamba,False,tench,frilled lizard,tree frog,thunder snake,tench,Reptile,Lizard,Green Tree Python,Snake,Colubridae
65,sea snake,False,anemone fish,tench,tench,tench,tench,fish,pipefish,syngnathidae,marine life,animals
66,horned viper,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
67,diamondback,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,creature
68,sidewinder,False,thunder snake,tench,tench,tench,tench,snake,reptile,animal,wildlife,herpetology
69,trilobite,False,tench,tench,tench,tench,tench,Arthropod,Crustacean,Isopoda,Asellidae,Asellus aquaticus
6,stingray,False,anemone fish,electric ray,tench,tench,tench,fish,ray,marinereptile,marinefish,cartilaginousfish
70,harvestman,False,tench,barn spider,tench,tench,tench,Araneae,Spider,Insect,Animal,Crawling Insect
71,scorpion,True,tench,tench,scorpion,tench,tench,Arthropod,Insect,Scorpion,Animal,Crustacean
72,black and gold garden spider,False,tench,barn spider,tench,tench,tench,Araneae,spider,animal,invertebrate,arthropod
73,barn spider,False,tench,tench,tench,tench,tench,bird,insect,animal,animal,animal
74,garden spider,False,tench,barn spider,tench,tench,tench,Araneae,spider,animal,invertebrate,arthropod
75,black widow,False,tench,barn spider,barn spider,tench,tench,Arachnid,Spider,Jumping Spider,Salticidae,Araneae
76,tarantula,True,tench,barn spider,tarantula,tench,tench,Arachnid,Spider,Tarantula,Theraphosidae,Animal
77,wolf spider,False,tench,barn spider,tench,tench,tench,Araneae,Spider,Animal,Invertebrate,Arthropod
78,tick,False,tench,tench,tench,tench,tench,Arachnid,Insect,Arthropod,Animal,Crawling Animal
79,centipede,True,centipede,tench,tench,tench,tench,centipede,arthropod,insect,animal,creatures
7,cock,False,tench,tench,tench,tench,tench,bird,pheasant,animal,wildlife,feathered
80,black grouse,False,black widow,tench,tench,tench,tench,Black francolin,Bird,Galliformes,Aves,Animals
81,ptarmigan,False,tench,tench,tench,tench,tench,bird,plover,snowy plover,Charadrius nivosus,animal
82,ruffed grouse,False,tench,tench,tench,tench,tench,bird,woodpecker,downy woodpecker,animal,mammal
83,prairie chicken,False,tench,crane,tench,tench,tench,bird,crane,brolga,grus rubicunda,animal
84,peacock,True,tench,peacock,tench,tench,tench,bird,peacock,animal,wildlife,nature
85,quail,False,tench,tench,tench,tench,tench,bird,bird,bird,bird,bird
86,partridge,True,tench,tench,tench,partridge,tench,bird,game bird,pheasant,red-legged partridge,galliformes
87,African grey,False,tench,tench,tench,tench,tench,bird,parrot,psittaciformes,animal,beak
88,macaw,True,tench,tench,macaw,tench,tench,bird,parrot,blue-and-yellow macaw,animal,wildlife
89,sulphur-crested cockatoo,False,tench,tench,tench,tench,tench,bird,cockatoo,parrot,animal,feathered
8,hen,False,prairie chicken,tench,tench,tench,tench,chicken,bird,animal,fowl,domesticated_fowl
90,lorikeet,True,tench,lorikeet,lorikeet,tench,tench,bird,lorikeet,blue-faced lorikeet,parrot,passeriformes
91,coucal,False,tench,tench,tench,tench,tench,bird,animal,wildlife,feathered,beak
92,bee eater,True,tench,bee eater,tench,tench,tench,bird,green bee-eater,apodidae,animal,vertebrate
93,hornbill,True,tench,bustard,hornbill,tench,tench,bird,bustard,southern ground hornbill,animal,mammal
94,hummingbird,False,tench,tench,tench,tench,fly,bird,animal,insect,beast,fly
95,jacamar,False,tench,hummingbird,tench,tench,tench,bird,hummingbird,animal,wildlife,beak
96,toucan,True,toucan,tench,tench,tench,tench,Toucan,Bird,Animal,Wildlife,Beak
97,drake,False,tench,tench,tench,tench,tench,bird,duck,mallard duck,animal,mammal
98,red-breasted merganser,False,tench,tench,tench,tench,tench,bird,duck,animal,wildlife,waterfowl
99,goose,True,tench,tench,tench,goose,goose,bird,waterfowl,duck,goose,domesticated goose
9,ostrich,True,ostrich,tench,tench,tench,tench,Ostrich,Bird,Animal,Mammal,Vertebrate
